stop_id,stop_name,location_type,madina_bb_station_id,Number,NAME
4510,Cambridge St @ Government Ctr Sta,0,204,A32058,Tremont St at Court St
70039,Government Center,0,204,A32058,Tremont St at Court St
door-gover-main,Government Center - City Hall Plaza,2,204,A32058,Tremont St at Court St
door-state-state,"State - Old State House, State St",2,204,A32058,Tremont St at Court St
49704,Tremont St @ Beacon St,0,204,A32058,Tremont St at Court St
16535,Otis St @ Summer St,0,205,D32004,Arch St at Franklin St
door-dwnxg-101arch,"Downtown Crossing - 101 Arch St, Summer St",2,205,D32004,Arch St at Franklin St
door-dwnxg-franklin,Downtown Crossing - Franklin St,2,205,D32004,Arch St at Franklin St
door-dwnxg-hawley,Downtown Crossing - Hawley St (Escalator),2,205,D32004,Arch St at Franklin St
16538,Chauncy St @ Summer St,0,205,D32004,Arch St at Franklin St
door-dwnxg-chauncy,Downtown Crossing - Chauncy St,2,205,D32004,Arch St at Franklin St
16539,Milk St @ Devonshire St,0,205,D32004,Arch St at Franklin St
door-dwnxg-rochebros,Downtown Crossing - Roche Bros,2,205,D32004,Arch St at Franklin St
door-dwnxg-summereast,"Downtown Crossing - Summer St, Washington St",2,205,D32004,Arch St at Franklin St
16551,Congress St @ Franklin St,0,205,D32004,Arch St at Franklin St
door-dwnxg-summer,"Downtown Crossing - Washington St, Summer St",2,205,D32004,Arch St at Franklin St
70020,Downtown Crossing,0,205,D32004,Arch St at Franklin St
6535,Franklin St @ Devonshire St,0,205,D32004,Arch St at Franklin St
6548,Devonshire St @ Milk St,0,205,D32004,Arch St at Franklin St
6551,Federal St @ Franklin St,0,205,D32004,Arch St at Franklin St
143,Boylston St @ Clarendon St,0,206,D32047,Clarendon St at Newbury St
173,Saint James Ave @ Clarendon St,0,206,D32047,Clarendon St at Newbury St
1129,Centre St @ Seaverns Ave,0,207,E32008,Centre St at Seaverns Ave
11164,Centre St @ Burroughs St,0,207,E32008,Centre St at Seaverns Ave
1164,Centre St @ Myrtle St,0,207,E32008,Centre St at Seaverns Ave
16551,Congress St @ Franklin St,0,208,D32012,Post Office Square
12891,Pearl St @ High St,0,208,D32012,Post Office Square
11891,Pearl St @ Congress St,0,208,D32012,Post Office Square
2116,Purchase St @ Pearl St,0,208,D32012,Post Office Square
6551,Federal St @ Franklin St,0,208,D32012,Post Office Square
41391,Huntington Ave @ Opera Pl,0,209,B32012,Northeastern University - North Parking Lot
81317,360 Huntington Ave,0,209,B32012,Northeastern University - North Parking Lot
70244,Northeastern University,0,209,B32012,Northeastern University - North Parking Lot
95,Massachusetts Ave @ Beacon St,0,210,B32016,Beacon St at Massachusetts Ave
77,Massachusetts Ave @ Marlborough St,0,210,B32016,Beacon St at Massachusetts Ave
496,Gallivan Blvd @ Owencroft Rd,0,211,C32083,Washington St at Walsh Playground
532,Gallivan Blvd @ Stone Terr,0,211,C32083,Washington St at Walsh Playground
511,Washington St @ Gallivan Blvd,0,211,C32083,Washington St at Walsh Playground
514,Washington St @ Coolidge Rd,0,212,C32084,Washington St at Fuller St
515,Washington St @ Fuller St,0,212,C32084,Washington St at Fuller St
516,Washington St @ Burt St,0,212,C32084,Washington St at Fuller St
574,River St @ Cedar St,0,213,C32088,Central Ave at River St
14211,Central Ave @ Central Ave Station,0,213,C32088,Central Ave at River St
588,River St opp Cedar St,0,213,C32088,Central Ave at River St
10603,Washington St @ Durnell Ave,0,214,C32081,Washington St at Denton Terr
10633,Washington St @ Rosecliff St,0,214,C32081,Washington St at Denton Terr
633,Washington St @ Metropolitan Ave,0,214,C32081,Washington St at Denton Terr
604,Washington St @ Metropolitan Ave,0,214,C32081,Washington St at Denton Terr
605,Washington St @ Cornell St,0,214,C32081,Washington St at Denton Terr
632,Washington St @ Cornell St,0,214,C32081,Washington St at Denton Terr
803,Belgrade Ave @ McCraw St,0,215,C32095,Bellevue T Stop
NB-0072-S,Bellevue,0,215,C32095,Bellevue T Stop
804,Belgrade Ave @ West Roxbury Pkwy,0,215,C32095,Bellevue T Stop
5214,Anawan Ave @ W Roxbury Pkwy,0,215,C32095,Bellevue T Stop
787,Belgrade Ave @ West Roxbury Pkwy,0,215,C32095,Bellevue T Stop
788,Belgrade Ave @ Iona St,0,215,C32095,Bellevue T Stop
15216,Centre @ Colbert St,0,215,C32095,Bellevue T Stop
5257,W Roxbury Pkwy @ Beech St,0,215,C32095,Bellevue T Stop
5258,Anawan Ave @ W Roxbury Pkwy,0,215,C32095,Bellevue T Stop
1875,Weld St @ Wedgewood Rd,0,216,C32096,Knoll St at Centre St
5223,Centre St @ Weld St,0,216,C32096,Knoll St at Centre St
5249,Centre St @ Weld St,0,216,C32096,Knoll St at Centre St
5250,1437 Centre St opp Ardale St,0,216,C32096,Knoll St at Centre St
5221,Centre St @ Hewlett St,0,216,C32096,Knoll St at Centre St
5222,Centre St @ Ardale St,0,216,C32096,Knoll St at Centre St
1853,Weld St opp Wedgewood Rd,0,216,C32096,Knoll St at Centre St
36479,Hyde Park Ave @ Southbourne Rd,0,217,C32078,Northbourne Rd at Hyde Park Ave
26495,Hyde Park Ave opp Eldridge Rd,0,217,C32078,Northbourne Rd at Hyde Park Ave
56479,Hyde Park Ave @ Eldridge Rd,0,217,C32078,Northbourne Rd at Hyde Park Ave
36495,Hyde Park Ave @ Dellmore Rd,0,217,C32078,Northbourne Rd at Hyde Park Ave
56495,Hyde Park Ave opp Mt Hope St,0,218,C32080,Mt. Hope St at Hyde Park Ave
46495,Hyde Park Ave opp Florian Street,0,218,C32080,Mt. Hope St at Hyde Park Ave
6479,512 Hyde Park Ave,0,218,C32080,Mt. Hope St at Hyde Park Ave
6480,Hyde Park Ave @ Mt Hope St,0,218,C32080,Mt. Hope St at Hyde Park Ave
16479,Hyde Park Ave @ Florian St,0,218,C32080,Mt. Hope St at Hyde Park Ave
6468,Hyde Park Ave @ West St,0,219,C32100,Hyde Park Ave at Arlington St
6505,Hyde Park Ave @ Westminster St,0,219,C32100,Hyde Park Ave at Arlington St
6470,Hyde Park Ave @ Westminster St,0,219,C32100,Hyde Park Ave at Arlington St
6507,Hyde Park Ave @ West St,0,219,C32100,Hyde Park Ave at Arlington St
9070083,Andrew - Dorchester Ave @ Humboldt Pl,0,220,C32012,Andrew T Stop - Dorchester Ave at Dexter St
52,Dorchester St @ Dorchester Ave,0,220,C32012,Andrew T Stop - Dorchester Ave at Dexter St
13,Andrew,0,220,C32012,Andrew T Stop - Dorchester Ave at Dexter St
70083,Andrew,0,220,C32012,Andrew T Stop - Dorchester Ave at Dexter St
door-andrw-busway,Andrew - Buses,2,220,C32012,Andrew T Stop - Dorchester Ave at Dexter St
door-andrw-dotave,"Andrew - Street, Buses",2,220,C32012,Andrew T Stop - Dorchester Ave at Dexter St
door-andrw-elevator,Andrew - Elevator,2,220,C32012,Andrew T Stop - Dorchester Ave at Dexter St
door-andrw-exitonly,Andrew - Southampton St,2,220,C32012,Andrew T Stop - Dorchester Ave at Dexter St
35202,Preble St @ Dorchester Ave,0,220,C32012,Andrew T Stop - Dorchester Ave at Dexter St
14,Dorchester St @ Dorchester Ave,0,220,C32012,Andrew T Stop - Dorchester Ave at Dexter St
174,Ring Rd @ Boylston St,0,222,C32058,Ring Rd
179,Huntington Ave @ Ring Rd,0,222,C32058,Ring Rd
1389,Boylston St @ Prudential Center,0,222,C32058,Ring Rd
door-aport-buses,"Airport - Buses, Airport",2,224,A32055,Airport T Stop - Bremen St at Brooks St
5869,Bennington St @ Brooks St,0,224,A32055,Airport T Stop - Bremen St at Brooks St
70047,Airport,0,224,A32055,Airport T Stop - Bremen St at Brooks St
door-aport-bremen,Airport - Bremen St,2,224,A32055,Airport T Stop - Bremen St at Brooks St
70120,Washington Street,0,226,A32037,Washington St at Egremont Rd
70121,Washington Street,0,226,A32037,Washington St at Egremont Rd
1273,Washington St @ Commonwealth Ave,0,226,A32037,Washington St at Egremont Rd
1274,Washington St @ Corey Rd,0,226,A32037,Washington St at Egremont Rd
1294,Washington St @ Corey Rd,0,226,A32037,Washington St at Egremont Rd
1295,Washington St @ Commonwealth Ave,0,226,A32037,Washington St at Egremont Rd
1077,495 Western Ave,0,227,A32043,Western Ave at Richardson St
1076,445 Western Ave,0,227,A32043,Western Ave at Richardson St
1043,Western Ave @ Mackin St,0,227,A32043,Western Ave at Richardson St
1045,450 Western Ave,0,227,A32043,Western Ave at Richardson St
5745,Meridian St @ Eutaw St,0,228,A32048,Marion St at White St
5746,Meridian St @ White St,0,228,A32048,Marion St at White St
5747,Meridian St @ Falcon St,0,228,A32048,Marion St at White St
5730,Meridian St @ Condor St,0,228,A32048,Marion St at White St
5731,Meridian St @ West Eagle St,0,228,A32048,Marion St at White St
5732,Meridian St @ White St,0,228,A32048,Marion St at White St
5733,Meridian St @ Eutaw St,0,228,A32048,Marion St at White St
93,Massachusetts Ave @ Newbury St,0,229,B32000,Newbury St at Hereford St
70152,Hynes Convention Center,0,229,B32000,Newbury St at Hereford St
door-hymnl-mass,"Hynes Convention Center - Massachusetts Ave, Buses",2,229,B32000,Newbury St at Hereford St
door-hymnl-newbury,Hynes Convention Center - Newbury St,2,229,B32000,Newbury St at Hereford St
11482,Dudley St @ Uphams Corner Station,0,230,B32025,Uphams Corner T Stop - Magnolia St at Dudley St
14831,Dudley St opp Howard Ave,0,230,B32025,Uphams Corner T Stop - Magnolia St at Dudley St
1500,Dudley St @ Howard Ave,0,230,B32025,Uphams Corner T Stop - Magnolia St at Dudley St
1501,Dudley St @ Uphams Corner Station,0,230,B32025,Uphams Corner T Stop - Magnolia St at Dudley St
395,Warren St @ Whiting St,0,231,B32030,Walnut Ave at Warren St
396,Warren St @ Moreland St,0,231,B32030,Walnut Ave at Warren St
40001,Warren St @ Dabney Pl,0,231,B32030,Walnut Ave at Warren St
401,Warren St @ Walnut Ave,0,231,B32030,Walnut Ave at Warren St
1338,Walnut Ave @ Rockland St,0,231,B32030,Walnut Ave at Warren St
1339,Walnut Ave @ St Richard St,0,231,B32030,Walnut Ave at Warren St
1340,Walnut Ave @ Circuit St,0,231,B32030,Walnut Ave at Warren St
1341,Walnut Ave @ Rockland St,0,231,B32030,Walnut Ave at Warren St
1570,Blue Hill Ave @ Woodcliff St,0,232,B32057,Blue Hill Ave at Southwood St
1571,Blue Hill Ave @ Ingleside St,0,232,B32057,Blue Hill Ave at Southwood St
1572,Blue Hill Ave @ Julian St,0,232,B32057,Blue Hill Ave at Southwood St
1581,Blue Hill Ave @ Clifford St,0,232,B32057,Blue Hill Ave at Southwood St
1582,Blue Hill Ave @ Edgewood St,0,232,B32057,Blue Hill Ave at Southwood St
15820,Blue Hill Ave @ Maywood St,0,232,B32057,Blue Hill Ave at Southwood St
528,Morton St @ Norfolk St,0,233,C23045,Morton St T
443,Norfolk St @ Morton St,0,233,C23045,Morton St T
541,Morton St @ Norfolk St,0,233,C23045,Morton St T
58,Massachusetts Ave @ Harrison Ave,0,234,C32002,Boston Medical Center - E Concord St at Harrison Ave
10005,Albany St opp E Concord St,0,234,C32002,Boston Medical Center - E Concord St at Harrison Ave
15088,Harrison Ave opp East Springfield St,0,234,C32002,Boston Medical Center - E Concord St at Harrison Ave
10015,Harrison Ave @ E Newton St,0,234,C32002,Boston Medical Center - E Concord St at Harrison Ave
5089,91 E Concord St,0,234,C32002,Boston Medical Center - E Concord St at Harrison Ave
5091,E Newton St @ Harrison Ave,0,234,C32002,Boston Medical Center - E Concord St at Harrison Ave
1790,Harrison Ave @ Worcester Sq,0,234,C32002,Boston Medical Center - E Concord St at Harrison Ave
2909,Boston St opp Mayhew St,0,235,C32018,E Cottage St at Columbia Rd
123,Columbia Rd opp Pond St,0,235,C32018,E Cottage St at Columbia Rd
134,Massachusetts Ave @ Columbia Rd,0,235,C32018,E Cottage St at Columbia Rd
124,Massachusetts Ave @ Columbia Rd,0,235,C32018,E Cottage St at Columbia Rd
135,Columbia Rd @ Pond St,0,235,C32018,E Cottage St at Columbia Rd
2935,Columbia Rd @ Massachusetts Ave,0,235,C32018,E Cottage St at Columbia Rd
2937,Boston St @ Mayhew St,0,235,C32018,E Cottage St at Columbia Rd
1480,Columbia Rd @ Hancock St,0,236,C32019,Uphams Corner
1481,Dudley St @ Belden St,0,236,C32019,Uphams Corner
2910,Columbia Rd @ Dudley St,0,236,C32019,Uphams Corner
11501,Dudley St @ Virginia St,0,236,C32019,Uphams Corner
2933,Columbia Rd @ Stoughton St,0,236,C32019,Uphams Corner
304,Dorchester Ave @ Cottage St,0,237,C32031,Ryan Playground - Dorchester Ave at Harbor View St
305,Dorchster Ave @ Howes St,0,237,C32031,Ryan Playground - Dorchester Ave at Harbor View St
306,Dorchester Ave @ Mayfield St,0,237,C32031,Ryan Playground - Dorchester Ave at Harbor View St
353,Dorchester Ave @ Romsey St,0,237,C32031,Ryan Playground - Dorchester Ave at Harbor View St
354,Dorchester Ave @ Crescent Ave,0,237,C32031,Ryan Playground - Dorchester Ave at Harbor View St
478,Washington St @ Harvard St,0,239,C32042,Washington St at Bowdoin St
461,Washington St opp Algonquin St,0,239,C32042,Washington St at Bowdoin St
480,Washington St @ Algonquin St,0,239,C32042,Washington St at Bowdoin St
463,Washington St @ Bowdoin St,0,239,C32042,Washington St at Bowdoin St
438,227 Norfolk St opp Stanton St,0,240,C32049,Thetford Ave at Norfolk St
435,Norfolk St @ Milton Ave,0,240,C32049,Thetford Ave at Norfolk St
436,Norfolk St @ Charles Rd,0,240,C32049,Thetford Ave at Norfolk St
3083,Adams St opp Msgr. Lydon Way,0,241,C32065,Adams St at Lonsdale St
3084,Adams St opp Lonsdale St,0,241,C32065,Adams St at Lonsdale St
3085,Adams St @ King St,0,241,C32065,Adams St at Lonsdale St
8681,Adams St @ King St,0,241,C32065,Adams St at Lonsdale St
8682,Adams St @ Lonsdale St,0,241,C32065,Adams St at Lonsdale St
8683,Adams St @ Msgr Lydon Way,0,241,C32065,Adams St at Lonsdale St
2851,Bunker Hill St @ Ferrin St,0,242,D32026,Hayes Square - Vine St at Moulton St
2852,Bunker Hill St @ Vine St,0,242,D32026,Hayes Square - Vine St at Moulton St
2853,Bunker Hill St @ Lowney Way,0,242,D32026,Hayes Square - Vine St at Moulton St
2860,Vine St @ Moulton St,0,242,D32026,Hayes Square - Vine St at Moulton St
12852,Vine St @ Bunker Hill St,0,242,D32026,Hayes Square - Vine St at Moulton St
1485,Dudley St @ Langdon St,0,245,C32015,Dudley Town Common - Mt Pleasant Ave at Blue Hill Ave
1486,Dudley St @ Magazine St,0,245,C32015,Dudley Town Common - Mt Pleasant Ave at Blue Hill Ave
1487,Dudley St @ Hampden St,0,245,C32015,Dudley Town Common - Mt Pleasant Ave at Blue Hill Ave
1497,Dudley St @ Blue Hill Ave,0,245,C32015,Dudley Town Common - Mt Pleasant Ave at Blue Hill Ave
1498,Dudley St @ Dennis St,0,245,C32015,Dudley Town Common - Mt Pleasant Ave at Blue Hill Ave
1576,Blue Hill Ave @ Dudley St,0,245,C32015,Dudley Town Common - Mt Pleasant Ave at Blue Hill Ave
1577,Blue Hill Ave @ Mt Pleasant Ave,0,245,C32015,Dudley Town Common - Mt Pleasant Ave at Blue Hill Ave
door-north-crnashua,"North Station - Causeway St (West), Nashua St",2,246,A32046,Canal St at Causeway St
door-north-tdgarden,North Station - TD Garden passageway (Elevator),2,246,A32046,Canal St at Causeway St
door-north-valenti,North Station - Valenti Way,2,246,A32046,Canal St at Causeway St
113,Portland St @ Causeway St,0,246,A32046,Canal St at Causeway St
70026,North Station,0,246,A32046,Canal St at Causeway St
114,Causeway St @ North Station,0,246,A32046,Canal St at Causeway St
BNT-0000,North Station,0,246,A32046,Canal St at Causeway St
118,Causeway St @ Medford St,0,246,A32046,Canal St at Causeway St
BNT-0000-09,North Station,0,246,A32046,Canal St at Causeway St
door-north-causewaye,North Station - Causeway St (Elevator),2,246,A32046,Canal St at Causeway St
door-north-causeways,"North Station - Causeway St, Haverhill St",2,246,A32046,Canal St at Causeway St
door-north-crcanal,"North Station - Causeway St, Canal St",2,246,A32046,Canal St at Causeway St
door-north-crcauseway,North Station - Causeway St (East),2,246,A32046,Canal St at Causeway St
70223,Summit Avenue,0,247,K32001,Coolidge Corner - Beacon St at Centre St
1372,Harvard St @ Beacon St,0,247,K32001,Coolidge Corner - Beacon St at Centre St
70219,Coolidge Corner,0,247,K32001,Coolidge Corner - Beacon St at Centre St
70220,Coolidge Corner,0,247,K32001,Coolidge Corner - Beacon St at Centre St
1308,Harvard St @ Beacon St,0,247,K32001,Coolidge Corner - Beacon St at Centre St
70231,Tappan Street,0,248,K32002,Beacon St at Tappan St
70232,Tappan Street,0,248,K32002,Beacon St at Tappan St
1525,Brookline Ave @ Pearl St,0,249,K32003,Brookline Village - Station Street at MBTA
1526,Washington St @ Pearl St,0,249,K32003,Brookline Village - Station Street at MBTA
11366,Pearl St @ Brookline Village,0,249,K32003,Brookline Village - Station Street at MBTA
1555,Washington St @ Walnut St,0,249,K32003,Brookline Village - Station Street at MBTA
1556,678 Brookline Ave opp Pearl St,0,249,K32003,Brookline Village - Station Street at MBTA
70180,Brookline Village,0,249,K32003,Brookline Village - Station Street at MBTA
70181,Brookline Village,0,249,K32003,Brookline Village - Station Street at MBTA
door-bvmnl-boylston,"Brookline Village - Buses, Route 9",2,249,K32003,Brookline Village - Station Street at MBTA
door-bvmnl-kent,"Brookline Village - Station St, Kent St",2,249,K32003,Brookline Village - Station Street at MBTA
door-bvmnl-place,Brookline Village - 10 Brookline Place West,2,249,K32003,Brookline Village - Station Street at MBTA
door-bvmnl-washington,"Brookline Village - Station St, Washington St",2,249,K32003,Brookline Village - Station Street at MBTA
11302,Harvard St @ Verndale St,0,250,K32004,JFK Crossing at Harvard St. / Thorndike St.
1375,Harvard St @ Coolidge St,0,250,K32004,JFK Crossing at Harvard St. / Thorndike St.
1304,Harvard St @ Coolidge St,0,250,K32004,JFK Crossing at Harvard St. / Thorndike St.
1286,Washington St @ Harvard St,0,251,K32005,Brookline Town Hall
1287,Washington St @ School St,0,251,K32005,Brookline Town Hall
1367,Harvard St @ Kent St,0,251,K32005,Brookline Town Hall
1282,Washington St @ Cypress St,0,251,K32005,Brookline Town Hall
1283,Washington St @ Harvard St,0,251,K32005,Brookline Town Hall
1313,Harvard St @ Washington St,0,251,K32005,Brookline Town Hall
933,Commonwealth Ave @ Babcock St,0,252,K32006,Commonwealth Ave At Babcock St
170136,Babcock Street,0,252,K32006,Commonwealth Ave At Babcock St
170137,Babcock Street,0,252,K32006,Commonwealth Ave At Babcock St
door-babck-ebagganis,"Babcock Street - Harry Agganis Way, Pleasant St",2,252,K32006,Commonwealth Ave At Babcock St
door-babck-ebbabcock,Babcock Street - Babcock St,2,252,K32006,Commonwealth Ave At Babcock St
door-babck-wbagganis,"Babcock Street - Harry Agganis Way, Pleasant St",2,252,K32006,Commonwealth Ave At Babcock St
door-babck-wbbabcock,Babcock Street - Babcock St,2,252,K32006,Commonwealth Ave At Babcock St
958,Commonwealth Ave @ Babcock St,0,252,K32006,Commonwealth Ave At Babcock St
959,1079 Commonwealth Ave,0,252,K32006,Commonwealth Ave At Babcock St
70178,Brookline Hills,0,253,K32008,Tappan St at Brookline Hills MBTA
70179,Brookline Hills,0,253,K32008,Tappan St at Brookline Hills MBTA
door-brkhl-bhs,Brookline Hills - Tappan St (West),2,253,K32008,Tappan St at Brookline Hills MBTA
door-brkhl-cypress,Brookline Hills - Tappan St (East),2,253,K32008,Tappan St at Brookline Hills MBTA
1531,Cypress St @ Rice St,0,254,K32009,Cypress St at Clark Playground
1532,Cypress St @ Walnut St,0,254,K32009,Cypress St at Clark Playground
1548,Cypress St @ Milton Rd,0,254,K32009,Cypress St at Clark Playground
1549,Cypress St @ Walnut St,0,254,K32009,Cypress St at Clark Playground
1550,Cypress St @ Kendall St,0,254,K32009,Cypress St at Clark Playground
1529,High St @ Oakland Rd,0,255,K32010,High St at Cypress St
15291,High St @ Cypress St,0,255,K32010,High St at Cypress St
1530,Cypress St opp Henry St,0,255,K32010,High St at Cypress St
1551,Cypress St @ Franklin St,0,255,K32010,High St at Cypress St
1552,High St @ Cypress St,0,255,K32010,High St at Cypress St
1553,High St @ Highland Rd,0,255,K32010,High St at Cypress St
1309,Harvard St @ Marion St,0,256,K32012,Marion St at Harvard St
1371,Harvard St opp Vernon St,0,256,K32012,Marion St at Harvard St
1372,Harvard St @ Beacon St,0,256,K32012,Marion St at Harvard St
1276,Washington St @ Beacon St,0,257,K32011,Washington Sq
1277,684 Washington St,0,257,K32011,Washington Sq
1292,Washington St @ Beacon St,0,257,K32011,Washington Sq
70229,Washington Square,0,257,K32011,Washington Sq
70230,Washington Square,0,257,K32011,Washington Sq
70215,Kent Street,0,258,K32015,1200 Beacon St
70216,Kent Street,0,258,K32015,1200 Beacon St
70217,Saint Paul Street,0,258,K32015,1200 Beacon St
1306,Harvard St @ Shailer St,0,259,K32017,Harvard St and Stedman St
1373,Harvard St @ Stedman St,0,259,K32017,Harvard St and Stedman St
2517,Hampshire St @ Clark St,0,260,M32002,One Kendall Square at Hampshire St / Portland St
2518,Hampshire St @ Portland St,0,260,M32002,One Kendall Square at Hampshire St / Portland St
2521,Hampshire St @ Cardinal Medeiros Ave,0,260,M32002,One Kendall Square at Hampshire St / Portland St
2522,Hampshire St @ Webster Ave,0,260,M32002,One Kendall Square at Hampshire St / Portland St
24485,Broadway opp Hampshire St,0,260,M32002,One Kendall Square at Hampshire St / Portland St
24486,Broadway @ Hampshire St,0,260,M32002,One Kendall Square at Hampshire St / Portland St
2231,Main St @ Kendall Station - Red Line,0,261,M32004,Kendall T
70071,Kendall/MIT,0,261,M32004,Kendall T
70072,Kendall/MIT,0,261,M32004,Kendall T
door-knncl-nbmain,"Kendall/MIT - Main St, Buses, Cambridge Center",2,261,M32004,Kendall T
door-knncl-nbsecond,"Kendall/MIT - Main St, Third St",2,261,M32004,Kendall T
door-knncl-sbelevator,"Kendall/MIT - Elevator, Buses, Main St, Third St, Carleton St",2,261,M32004,Kendall T
door-knncl-sbmain,"Kendall/MIT - Buses, Main St, Third St",2,261,M32004,Kendall T
door-knncl-sbsecond,"Kendall/MIT - Main St, Third St",2,261,M32004,Kendall T
97,77 Massachusetts Ave,0,263,M32006,MIT at Mass Ave / Amherst St
75,84 Massachusetts Ave,0,263,M32006,MIT at Mass Ave / Amherst St
1406,Cambridge St @ Norfolk St,0,264,M32007,Cambridge St - at Columbia St / Webster Ave
2525,Columbia St @ Cambridge St,0,264,M32007,Cambridge St - at Columbia St / Webster Ave
1422,Cambridge St @ Windsor St,0,264,M32007,Cambridge St - at Columbia St / Webster Ave
1423,Cambridge St @ Norfolk St,0,264,M32007,Cambridge St - at Columbia St / Webster Ave
11408,Cambridge St @ Columbia St,0,264,M32007,Cambridge St - at Columbia St / Webster Ave
101,Massachusetts Ave @ Sidney St,0,265,M32009,Lafayette Square at Mass Ave / Main St / Columbia St
73,Massachusetts Ave @ Sidney St,0,265,M32009,Lafayette Square at Mass Ave / Main St / Columbia St
1816,Brookline St @ Green St,0,265,M32009,Lafayette Square at Mass Ave / Main St / Columbia St
1060,Magazine St @ Green St,0,266,M32011,Central Square at Mass Ave / Essex St
1123,Green St @ Magazine St,0,266,M32011,Central Square at Mass Ave / Essex St
70069,Central,0,266,M32011,Central Square at Mass Ave / Essex St
70070,Central,0,266,M32011,Central Square at Mass Ave / Essex St
door-cntsq-essex,Central - Essex St,2,266,M32011,Central Square at Mass Ave / Essex St
72,Massachusetts Ave @ Pearl St,0,266,M32011,Central Square at Mass Ave / Essex St
door-cntsq-obmass,Central - Mass Ave,2,266,M32011,Central Square at Mass Ave / Essex St
door-cntsq-ibmass,Central - Mass Ave,2,266,M32011,Central Square at Mass Ave / Essex St
door-cntsq-pearl,Central - Pearl St,2,266,M32011,Central Square at Mass Ave / Essex St
door-cntsq-prospect,Central - Prospect St,2,266,M32011,Central Square at Mass Ave / Essex St
door-cntsq-western,Central - Western Ave,2,266,M32011,Central Square at Mass Ave / Essex St
2755,Green St @ Pearl St,0,266,M32011,Central Square at Mass Ave / Essex St
1817,Pearl St @ Franklin St,0,266,M32011,Central Square at Mass Ave / Essex St
102,Massachusetts Ave @ Prospect St,0,266,M32011,Central Square at Mass Ave / Essex St
2443,Prospect St @ Bishop Allen Dr,0,266,M32011,Central Square at Mass Ave / Essex St
2444,Western Ave @ Green St,0,266,M32011,Central Square at Mass Ave / Essex St
2446,Prospect St @ Bishop Allen Dr,0,266,M32011,Central Square at Mass Ave / Essex St
1059,River St @ Green St,0,266,M32011,Central Square at Mass Ave / Essex St
104,Massachusetts Ave @ Inman St,0,267,M32012,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St
1060,Magazine St @ Green St,0,267,M32012,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St
1123,Green St @ Magazine St,0,267,M32012,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St
70069,Central,0,267,M32012,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St
70070,Central,0,267,M32012,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St
door-cntsq-ibmass,Central - Mass Ave,2,267,M32012,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St
door-cntsq-obmass,Central - Mass Ave,2,267,M32012,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St
door-cntsq-prospect,Central - Prospect St,2,267,M32012,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St
door-cntsq-western,Central - Western Ave,2,267,M32012,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St
102,Massachusetts Ave @ Prospect St,0,267,M32012,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St
2444,Western Ave @ Green St,0,267,M32012,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St
71,Massachusetts Ave opp Inman St,0,267,M32012,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St
1059,River St @ Green St,0,267,M32012,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St
1401,Cambridge St @ Trowbridge St,0,268,M32013,Cambridge Main Library at Broadway / Trowbridge St
2217,454 Broadway,0,268,M32013,Cambridge Main Library at Broadway / Trowbridge St
2218,Broadway @ Ellery St,0,268,M32013,Cambridge Main Library at Broadway / Trowbridge St
1431,Broadway @ Felton St,0,268,M32013,Cambridge Main Library at Broadway / Trowbridge St
2226,Broadway @ Ellery St,0,268,M32013,Cambridge Main Library at Broadway / Trowbridge St
door-harsq-brattle,Harvard - Brattle Square,2,270,M32016,Harvard Kennedy School at Bennett St / Eliot St
32549,Eliot St @ Bennett St,0,270,M32016,Harvard Kennedy School at Bennett St / Eliot St
25641,JFK St @ Eliot St,0,270,M32016,Harvard Kennedy School at Bennett St / Eliot St
2565,16 Eliot St,0,270,M32016,Harvard Kennedy School at Bennett St / Eliot St
2020,Mt Auburn St @ Story St,0,270,M32016,Harvard Kennedy School at Bennett St / Eliot St
2074,Mt Auburn St @ University Rd,0,270,M32016,Harvard Kennedy School at Bennett St / Eliot St
2550,JFK St @ Eliot St,0,270,M32016,Harvard Kennedy School at Bennett St / Eliot St
70067,Harvard,0,271,M32018,Harvard Square at Mass Ave/ Dunster
door-harsq-brattle,Harvard - Brattle Square,2,271,M32018,Harvard Square at Mass Ave/ Dunster
door-harsq-church,"Harvard - Church St, Harvard Square",2,271,M32018,Harvard Square at Mass Ave/ Dunster
door-harsq-square,Harvard - Harvard Square,2,271,M32018,Harvard Square at Mass Ave/ Dunster
door-harsq-yard,"Harvard - Church St, Harvard Yard",2,271,M32018,Harvard Square at Mass Ave/ Dunster
110,Massachusetts Ave @ Holyoke St,0,271,M32018,Harvard Square at Mass Ave/ Dunster
